brand,year,model,genes
APPLE,2020,APPLE IPHONE 12 PRO,2539|599|73|2302|974|94|11894|11768|13824|4534|1740|982|42|5023|5427|1079|10608|7247|7420|4577|7880|13463|7109|7314|4627|1624|6359|4443|11476|1196|7015|9417|4932|1171|1226|2456|1271|87|57|8856|2952|7623|7064|4925|64|1323|4515|13759|11149|8729|54|1617|13538|6263|1585|2740|2469|2732|9224|2233|13395|11645|8318|1124|1347|5197|1215|88|1252|7602|4500|13252|1026|1257|7721|11637|4884|2440|13472|4737|8382|8486|1905|5797|4747|7990|3178|11377|30|1324|2588|4564|7443|1125|2626|13878|1342|7781|1144|11649|1270|1544|11299|7355|12567|8658|7914|11474|7351|13572|440|67|11790|7339|7534|1908|98|8257|1297|8525|8703|1216|4686|7855|4793|5226|1281|8916|2507|7158|5212|7774|1232|7116|5193|13274|7399|2252|13781|103|6118|38|9185|2376|10846|8754|7155|11774|33|11109|8552|2249|2347|2548|7536|13237|6585|14|7424|7023|8127|4840|7550|5084|1609|4519|10|8195|8095|13258|7628|3083|4641|2375|8080|2254|7835|11772|7677|4704|74|1225|10949|967|11035|11691|7161|1013|55|1571|11892|1163|7029|8355|56|8527|7556|8765|1135|5284|7746|2519|5022|1017|1088|7578|7317|1343|11214|7790|1193|8877|961|7762|5010|41|13660|7693|8954|2418|5011|105|6503|1219|19|1741|7428|8110|13236|1335|4951|11802|7211|5402|7961|2737
APPLE,2020,APPLE IPHONE 12 PRO MAX,2539|599|73|2302|974|94|11894|11768|13824|4534|1740|982|42|5023|5427|1079|10608|7247|7420|7880|13463|7109|7314|4627|1624|6359|4443|11476|1196|7015|4932|1171|1226|2456|1271|87|57|8856|7623|7064|4925|64|1323|4515|13759|11149|8729|54|1617|13538|6263|1585|2740|2469|2732|9224|2233|13395|11645|8318|1124|1347|5197|1215|88|1252|7602|4500|13252|1026|1257|7721|11637|4884|2440|13472|4737|8382|8486|1905|5797|4747|7990|3178|11377|30|1324|2588|4564|7443|1125|2626|13878|1342|7781|2785|1144|11649|1270|1544|11299|7355|12567|8658|7914|11474|7351|13572|8930|440|67|11790|7534|1908|98|8257|1297|8525|8703|1216|4686|7855|4793|5226|1281|8916|8966|2507|7158|5212|7774|1232|7116|5193|13274|2252|13781|103|6118|38|9185|2376|10846|8754|7155|11774|33|11109|8552|2249|2347|2548|7536|13237|6585|14|7424|7023|8127|4840|7550|5084|1609|4519|10|8195|7152|13258|7628|3083|4641|2375|8080|2254|7835|9373|11772|7677|4704|8534|74|1225|10949|967|11035|11691|7161|1013|55|1571|11892|1163|7029|3033|8355|56|8527|7556|8765|1135|5284|7746|2519|5022|1017|1088|7578|7317|1343|11214|7790|1193|8877|961|7762|5010|41|13660|4602|7693|8954|2418|5011|105|6503|1219|19|1741|7428|8110|13236|1335|4951|11802|7211|5402|7961|2737
APPLE,2020,APPLE IPHONE SE 2,2539|599|73|94|7400|4534|1740|42|13758|7247|7420|1418|3094|7109|8198|4627|1624|1196|2147|7015|2297|4932|8404|1171|1226|2456|4063|87|3713|2154|57|3722|7064|4925|64|1323|4515|11149|8729|54|1617|4302|1585|2740|1429|968|2469|2732|3662|674|8318|1124|9055|1025|13787|88|1252|7602|1967|13752|1257|5095|2440|4737|1905|4747|7990|5514|11377|30|1324|2588|6002|4564|1125|1342|6004|1144|8556|1270|3537|1544|7355|258|11474|7351|2584|1250|67|11790|1908|98|8257|1297|1216|1972|4686|5226|1281|3254|7158|7774|1232|6736|7116|4173|11300|1317|7198|2376|7155|13784|6633|8955|33|5352|8181|6796|2347|2548|14|7424|11099|7023|3924|5084|1609|1344|13799|10|8195|7628|4641|2375|1438|4733|8080|2254|7677|5210|4704|74|1225|6613|967|4547|11691|55|1571|3512|7029|8002|1389|6396|56|1135|5284|7746|3973|7963|1088|1343|7790|1193|8877|961|3051|41|8463|7693|5011|10977|1959|3498|1219|19|8056|8110|2385|4634|9340|8313|4951|11802|7961|8251|2737|11436
BLACKBERRIES,2007,BLACKBERRY 8310,1740|1635|357|6359|4932|5281|488|7124|1967|9436|5797|5514|1357|1144|1547|1297|2787|2187|1572|9877|1579|5282|5084|8195|1571|6396|56|7556|8944|1529|475|7727|1574|4951
BLACKBERRIES,2008,BLACKBERRY 8900,1740|1635|9335|4932|7623|1617|5281|9055|7124|1560|1967|5514|1357|1547|8556|1544|7914|8302|2187|1572|1232|5352|1579|5282|8195|7628|4931|1696|1571|6396|56|7556|7963|8944|1529|7727|2767|9670|1574|1043
BLACKBERRIES,2008,BLACKBERRY 9000,9840|1740|1635|2830|4932|1617|5281|1124|7124|1967|5514|30|1357|1547|1544|5283|9356|2187|2920|1572|1232|5352|14|1579|5282|5084|8195|1571|6396|56|7556|8944|1088|4530|1529|475|7727|1574|642|1043|4951|146|2737
BLACKBERRIES,2008,BLACKBERRY 9500,1740|4513|1635|1912|4932|5281|1124|9055|7124|1967|583|5095|5514|30|1144|1547|8556|1544|5283|1297|2187|1353|1572|738|9503|9332|14|1579|5282|8195|7628|1354|4931|883|1770|1571|6396|56|7963|1088|584|4530|1529|781|2767|1574|1043|797|1063|146|2737
BLACKBERRIES,2008,BLACKBERRY 9700,4116|1740|1635|2830|9279|4932|7623|1630|1617|5281|1124|9055|1967|3777|5514|30|1357|3775|1547|8556|1544|7914|5283|1030|2187|2920|1572|1232|1554|9455|1579|5282|8195|7628|4931|3890|8534|55|1571|6396|56|7556|7963|8944|1088|1529|7727|1574|146|2737
BLACKBERRIES,2009,BLACKBERRY 8520,1740|5507|6397|1635|9306|4932|1630|1617|5281|1124|7124|1560|1967|9513|5514|1357|1544|5283|293|2187|1572|1232|6118|1554|5352|1579|5282|5084|1609|8195|1571|6396|2816|56|7556|8944|1088|1529|7727|6503|1574|1043|4951|2737
BLACKBERRIES,2009,BLACKBERRY 9000,9840|1740|1635|2830|4932|1785|1617|5281|1124|1967|30|1357|1547|1544|5283|9356|2187|2920|1232|5352|14|1579|5282|5084|1609|8195|1571|56|7556|8944|1088|1529|475|7727|1574|642|1043|4951|146|2737
BLACKBERRIES,2009,BLACKBERRY 9530,1740|1635|4932|1630|1617|5281|1124|9055|7124|1967|583|5095|5514|30|1144|1547|8556|157|1544|5283|1297|2187|1353|1572|738|9503|1554|9332|33|14|1579|5282|8195|7628|1354|4931|1571|6396|56|7556|7963|8944|1088|584|1529|781|7727|2767|4923|1574|1043|1063|2737
BLACKBERRIES,2009,BLACKBERRY 9550,1740|1635|4932|1630|1617|5281|1967|5514|30|7914|5283|2187|1572|1232|1554|14|1579|5282|8195|4931|1571|6396|56|7556|8944|1529|7727|2767|1574
BLACKBERRIES,2009,BLACKBERRY 9630,1740|1635|9279|4932|1617|5281|9055|7124|1967|5514|30|1357|1144|1547|8556|1544|5283|10014|1297|2187|1572|14|1579|5282|8195|7628|4931|1770|1571|6396|56|7556|7963|8944|1529|7727|2767|1574
BLACKBERRIES,2009,BLACKBERRY 9700,1740|1635|2830|1624|9279|4932|1630|5281|1585|1124|9055|1560|1967|5095|5514|30|1357|1547|8556|1544|5283|1030|2187|2920|1572|1232|1554|9455|14|1579|5282|8195|7628|4931|1571|6396|56|7556|7963|8944|1088|1529|7727|1574|146|2737
BLACKBERRIES,2010,BLACKBERRY 8310,4116|1740|1635|6359|4932|5281|4070|7124|1560|1967|9436|3777|3649|5797|4346|1357|1144|3775|1547|1544|1297|3663|2787|2187|1572|4203|9877|4173|1579|5282|5084|3778|8195|1571|56|7556|8944|1589|1529|7727|4305|1574|4143|4951
BLACKBERRIES,2010,BLACKBERRY 8520,4116|1740|1635|9306|4932|7623|1630|1617|5281|1585|1124|4070|7124|13935|1560|1967|9513|3777|3649|5514|4346|1357|3775|1544|7914|5283|293|3663|8302|2187|1572|4203|1232|4173|1554|1579|5282|5084|3778|1609|8195|1571|6396|2816|56|7556|8944|1088|1529|7727|4305|4923|1574|1043|4143|4951|2737
BLACKBERRIES,2010,BLACKBERRY 8900,4116|1740|1635|9335|4932|7623|1630|1617|5281|1124|4070|9055|7124|1967|3777|3649|2330|5514|4346|1357|3775|1547|8556|1544|7914|5283|3925|3663|8302|2187|1572|4203|3587|1232|4173|3493|2376|1554|1579|5282|3778|1609|8195|7628|2375|4931|1571|6396|56|7556|7963|8944|1088|1529|7727|4305|2767|9670|2295|1574|1043|4143|2737
BLACKBERRIES,2010,BLACKBERRY 8910,1740|1635|1624|4932|1630|1617|5281|1124|9055|1560|1967|5514|1357|8556|1544|1030|2187|1572|1554|1579|5282|1609|8195|7628|4931|1571|6396|56|7556|7963|8944|1088|4530|1529|7727|1574|2737
BLACKBERRIES,2010,BLACKBERRY 9000,9840|4116|1740|1635|2830|4932|8089|7623|1630|1617|5281|1124|4070|7124|1560|1967|3777|3649|5514|30|4346|1357|1144|3775|1547|1544|7914|5283|3925|9356|1297|3663|2187|2920|1572|4203|3587|4173|3493|1554|1579|5282|5084|3778|8195|55|1571|6396|56|7556|8944|1088|1529|475|7727|4305|1574|642|1043|4143|4951|146|2737
BLACKBERRIES,2010,BLACKBERRY 9300,1740|1635|4932|1630|1617|5281|1124|1560|1967|5095|5514|30|6002|10042|1357|6004|1547|1544|9334|5283|1030|2187|1572|1232|1554|5352|14|1579|519|5282|5084|1609|8195|1571|6396|2816|56|7556|8944|1088|1529|7727|4923|1574|4951|146|2737
BLACKBERRIES,2010,BLACKBERRY 9500,4116|1740|1635|4932|1630|5281|2885|1124|9055|7124|1560|1967|583|3777|5514|30|7781|1144|3775|1547|8556|157|1544|5283|1297|2187|1353|1572|8966|738|9503|1554|9332|1579|5282|1609|8195|7628|1354|4931|3890|1770|55|1571|6396|56|7556|7963|8944|1088|584|1589|1529|781|7727|1574|1043|1063|2737
BLACKBERRIES,2010,BLACKBERRY 9530,1740|1635|4932|1617|5281|7124|1967|5514|30|1144|5283|1297|2187|1353|1572|9503|9332|1579|5282|1609|8195|1354|4931|1571|6396|56|7556|8944|1529|7727|2767|1574
BLACKBERRIES,2010,BLACKBERRY 9630,3885|1740|1635|9279|4932|1617|5281|4002|4019|1124|9055|1560|1967|5095|3568|5514|30|4343|1357|1144|8556|1544|3484|7914|10014|4185|1297|2187|4250|1572|3812|4173|3745|3668|33|1579|5282|8195|7628|4931|1571|6396|56|7556|7963|8944|1088|1589|1529|7727|2767|4923|1574|1043|146|2737
BLACKBERRIES,2010,BLACKBERRY 9650,1740|1635|1624|4932|2195|1630|1617|5281|2885|1124|7124|1560|1967|5514|30|1035|1357|1547|1544|5283|1572|1232|1554|542|33|1579|5282|8195|4931|1571|6396|7556|8944|1088|4530|1529|7727|4923|1574|642|146|2737
BLACKBERRIES,2010,BLACKBERRY 9650X,1740|1635|4932|2195|1630|1617|5281|2885|1967|5095|5514|30|1357|7781|1547|1544|5283|1572|1232|1554|14|1579|5282|1609|8195|4931|1571|6396|56|7556|8944|1529|7727|1574
BLACKBERRIES,2010,BLACKBERRY 9700,1740|1635|1624|9335|4932|1630|5281|1585|1124|9055|1560|30|1357|1547|8556|1544|5283|1030|2187|1572|1232|1554|5352|14|1579|5282|7628|4931|2782|1571|56|7556|7963|8944|1088|1529|7727|9670|1574|146|2737
BLACKBERRIES,2010,BLACKBERRY 9800,1740|1635|4932|1630|5281|9422|1124|9055|1560|1967|5095|1905|5514|30|1035|1357|1547|8556|1544|1908|2187|1572|1232|1554|14|1579|519|5282|8195|7628|9329|5039|9957|4547|1571|2825|6396|56|7556|7963|8944|1088|4530|1589|1529|4923|1574|146|2737
BLACKBERRIES,2010,BLACKBERRY 9860,1740|1635|4932|307|1617|5281|1124|1967|583|5095|5514|30|463|406|7914|2187|1572|1232|194|2919|14|614|1579|5282|5039|1039|1571|6396|56|9926|7556|8944|1088|584|1529|781|7727|4923|1574|9322|2737
BLACKBERRIES,2011,BLACKBERRY 9810,1740|42|1635|9335|4932|2195|307|13951|57|29|7623|1630|5281|1124|1560|1967|4500|2330|5514|30|1357|7914|5283|1908|1572|1232|194|2376|1554|14|1579|5282|1609|10|2375|5039|9957|1039|1571|6396|56|7556|8944|1088|4530|1589|1529|7727|2295|19|1574|1349|2737
BLACKBERRIES,2011,BLACKBERRY 9860,1740|1635|4932|307|1617|5281|1124|1967|28|583|5514|30|463|406|7914|2187|1572|1232|194|14|614|1579|5282|5039|1039|1571|6396|56|9926|7556|8944|1088|584|1529|781|7727|1574|9322|2737
BLACKBERRIES,2011,BLACKBERRY 9900,1740|42|4513|1635|7109|4932|419|307|57|29|1630|1617|5281|1124|1560|1967|9336|9984|2330|30|1357|1547|1544|7914|5283|2187|526|1572|1232|7116|194|2376|1554|2919|14|614|1579|5282|10|8195|1087|2375|5039|1039|1571|56|7556|8944|1088|584|4530|1529|781|9407|7727|2295|4923|19|1574|2737
BLACKBERRIES,2011,BLACKBERRY 9900 GOLD LUXURY EDITION,1740|4513|1635|7109|4932|419|307|1630|1617|5281|1124|1560|1967|583|9336|9984|5514|30|1357|1547|1544|7914|5283|2187|526|1572|1232|7116|194|1554|2919|14|614|1579|5282|1609|8195|5039|1039|1571|6396|56|7556|8944|1088|584|1529|781|9407|7727|1574|2737
BLACKBERRIES,2017,BLACKBERRY KEYONE,2539|73|2302|94|42|4513|13058|7109|4627|1624|4512|6359|1196|4932|1171|87|57|64|1323|54|1617|5281|1585|2740|11957|2233|673|1124|9344|88|1252|1967|4884|13852|4737|1905|5797|4747|2330|5514|30|785|1125|1357|1144|1270|1544|2921|5283|13886|67|1908|98|1297|431|1216|4686|4857|2187|1232|7116|7028|2376|4555|33|6796|2347|14|614|7023|5084|1609|10|1087|2375|2254|883|2065|6984|7044|4704|74|1225|4547|55|1571|9149|7029|3033|9148|6396|56|344|6374|1088|5285|584|4530|1193|41|781|803|5011|2295|1219|19|9168|12975|5372|2582|2041|4951|2737
BLACKBERRIES,2018,BLACKBERRY KEYONE,2539|73|2302|94|42|4513|13058|1034|7109|4627|1624|4512|1196|4932|1171|87|57|64|1323|54|1617|5281|1585|2740|968|11957|2233|673|1124|9344|88|1252|1967|4884|13852|4737|6342|1905|4747|2330|30|785|1125|1357|1144|1270|1544|2921|5283|13886|67|1908|98|1297|431|1216|4686|4857|2187|1232|7116|7028|2376|4555|33|6796|2347|14|614|7023|5084|1609|10|1087|2375|1067|2254|883|2065|6984|7044|4704|74|1225|4547|55|1571|9149|7029|3033|9148|56|344|1088|5285|584|4530|1193|41|781|803|5011|2295|1219|19|9168|12975|2582|2041|4951|2737
CONQUER,2017,CONQUER S11,73|2302|94|4513|1474|210|7109|623|4627|1624|4512|3034|1558|4932|6797|87|626|1608|1630|13759|1617|5281|5223|2740|968|2469|4565|2233|1112|1124|1907|88|1026|2722|2440|13811|4737|4747|5514|6002|4564|13780|1125|1342|6004|1544|4570|5068|5283|6552|67|1908|98|4686|2606|2187|1232|7116|2525|13781|2376|532|2347|614|7023|1344|1392|9284|2375|2254|4633|4704|1400|74|4547|7029|6396|4545|1088|5285|1343|4530|1533|1589|1598|1454|2655|2737
CONQUER,2018,CONQUER S11,73|2302|94|4513|1474|1034|210|7109|623|4627|1624|4512|3034|1558|4932|6797|87|626|1608|1630|13759|1617|5281|5223|2740|968|2469|4565|2233|1112|1124|1907|88|2722|2440|13811|4737|4747|5514|6002|4564|13780|1125|1342|6004|1544|4570|5068|5283|6552|67|1908|98|4686|2606|2187|1232|7116|2525|13781|2376|532|2347|614|7023|1344|1392|9284|2375|1067|2254|4633|4704|1400|74|4547|7029|6396|4545|1088|5285|1343|4530|1533|1589|1598|1454|2655|2737
CONQUER,2018,CONQUER S9,73|2302|94|4513|1474|1878|210|7109|623|4627|1624|4512|1558|4932|6797|87|626|1608|1630|13759|1617|5281|5223|2740|968|2469|4565|2233|1112|1124|1907|88|1026|2722|2440|13811|4737|4747|1466|5514|4564|13780|1125|1342|1544|4570|5068|5283|6552|67|1908|98|4686|2606|2187|1232|9368|7116|2525|13781|2376|532|2347|614|7023|1452|2232|2744|1344|1392|2375|2254|4633|4704|1400|74|4547|7029|6396|4545|1088|5285|1343|4530|1533|1589|1598|2655|2737
CONQUER,2018,CONQUEST S9,73|2302|94|4513|1474|1878|210|7109|623|4627|1624|4512|1558|4932|6797|87|626|1608|1630|13759|1617|5281|5223|2740|968|2469|4565|2233|1112|1124|1907|88|1026|2722|2440|13811|4737|4747|1466|4564|13780|1125|1342|1544|4570|5068|5283|6552|67|1908|98|4686|2606|2187|1062|1232|9368|7116|2525|13781|2376|532|2347|614|7023|1452|2232|2744|1344|1392|2375|2254|4633|4704|1400|74|4547|7029|4545|1088|5285|1343|4530|1533|1589|1598|2655|2737
CONQUER,2019,CONQUER S12,73|2302|94|4513|7109|4627|1624|4512|11476|1558|4932|6797|87|1608|2910|1630|13759|1617|5281|2740|968|2469|4565|2233|1907|88|464|2722|2440|13811|4737|4747|5514|4564|13780|1342|1544|4570|6552|67|1908|98|4686|2606|2187|1232|7116|1437|2525|13781|175|2376|532|2347|614|10987|7023|1344|1392|9284|2375|2254|4633|4704|1400|74|11278|4547|7029|5161|6396|4545|5285|1343|4530|1533|1589|1598|4930|2655|2737
CONQUER,2019,CONQUER S8,73|2302|2540|94|4513|1474|210|7109|623|4627|1624|4512|1558|4932|6797|87|1608|1630|13759|1617|5281|2740|968|2469|5249|4565|2233|1124|1907|88|1117|2440|13811|4737|4747|5514|5202|6002|4564|13780|1342|6004|1544|2489|4570|5068|5283|6552|473|67|1908|98|4686|2187|691|1232|7116|2525|13781|2376|5176|532|2347|614|7023|2744|1344|1392|9284|2375|2254|4633|4704|1400|74|1075|4547|7029|6396|4545|1088|5285|1343|4530|2404|5189|1533|1589|412|1598|1454|2737
CONQUER,2019,CONQUEST S8,73|2302|2540|94|4513|1474|210|7109|623|4627|1624|4512|1558|4932|6797|87|1608|1630|13759|1617|5281|2740|968|2469|5249|4565|2233|1124|1907|88|1026|1117|2440|13811|4737|4747|5202|4564|13780|1342|1544|2489|4570|5068|5283|473|67|1908|98|4686|2187|1062|691|1232|7116|2525|13781|2376|5176|532|2347|614|7023|2744|6205|1344|1392|9284|2375|2254|4633|4704|1400|74|1075|4547|7029|4545|1088|5285|1343|4530|2404|5189|1533|1589|412|1598|1454|2737
CONQUER,2020,CONQUER F2,73|988|2302|974|94|42|4513|3312|1308|7109|4627|1624|4512|1619|1196|1558|4932|9156|87|57|1608|64|1630|13759|4636|54|1617|5281|2740|968|4565|1573|2233|4299|1124|1025|88|1252|282|3720|1905|5514|30|4564|1342|1243|1544|5204|4570|1064|5283|67|1153|1908|98|2187|1232|7116|2719|1437|13781|38|2376|3100|532|33|2347|14|7023|1344|1392|10|1087|2375|2916|4922|2254|4633|390|1400|74|1225|1302|4547|55|7029|3033|6396|56|4545|1088|5285|776|1343|4530|5139|1533|41|1589|7063|19|1598|6803|2645|1090|4965|2737
CONQUER,2020,CONQUER S16,2539|73|5003|2302|94|42|2480|4513|3935|2288|2476|3312|1308|7109|4822|623|4627|5063|1624|4512|1619|6359|1196|7015|1558|4932|9156|6797|87|57|1608|7064|64|1630|13759|4636|54|1617|5281|1399|2740|6734|968|2469|5249|4774|1573|2233|1124|88|1252|4884|2440|411|3388|871|4737|1905|5797|4747|30|6002|4948|4600|1342|6004|1243|3183|5159|1544|5068|864|67|1153|1908|98|792|2606|2187|1105|9385|1232|7116|194|5270|1048|2525|13781|38|2376|9209|3100|5176|5094|532|33|2249|2347|14|7023|2744|1344|1392|790|10|1398|2375|6662|4733|4939|2254|2065|5039|6984|1400|3322|809|74|1075|1225|2107|135|1302|55|7029|2225|56|1088|5285|1343|3445|2661|1533|41|1589|6671|19|1598|5120|2645|6677|5402|5021|2737
GLORY,2011,HONOR HONOR,4161|42|4513|7109|4627|1624|7496|4932|57|4041|29|1630|3990|3948|1617|13924|5281|1124|9055|1560|1967|1710|583|4500|5095|3568|1905|2330|5514|30|1035|1342|1144|1547|8556|1270|1544|7914|5283|1908|1216|2187|7104|1572|8402|7116|2376|1554|649|5352|14|614|1579|2980|5282|1344|10|8195|7628|2375|883|2748|1225|4547|1571|925|6396|9029|56|7963|1088|9598|1343|584|4530|1193|2146|786|1589|1529|781|2295|4923|1219|19|1574|5120|9342|2737
GLORY,2012,HONOR HONOR,4513|7109|1624|7496|4932|1630|1617|13924|5281|1124|9055|1560|1967|1710|583|4500|5095|1905|30|1035|1342|1547|8556|1544|7914|5283|1908|2187|7104|1572|8402|1232|7116|1554|5352|614|1579|2980|5282|8195|7628|883|2748|4547|1571|925|9029|7963|1088|9598|1343|584|4530|2146|1589|1529|781|4923|1574|5120|9342|2737
GLORY,2012,HONOR HONOR+,4513|4932|1630|5281|1124|9055|1560|1905|5514|30|1342|1144|8556|1270|5283|1908|1216|2187|1572|1232|1554|614|1579|2980|5282|1344|7628|4921|2748|1225|4547|1571|6396|56|7963|13846|1088|1343|4530|1193|1529|1219|1574|5120|9342|2737
GLORY,2013,HONOR 3C,8749|804|42|4513|1269|1873|4932|57|7215|1630|234|5281|7119|1124|9055|1560|1967|4500|1857|537|1905|4747|30|1735|1962|1342|1144|8556|1270|1544|9433|5182|7914|5283|820|1908|1216|2187|1572|1232|2376|1554|532|868|8166|5352|614|1579|5282|5535|7237|1344|790|7628|2375|4922|9270|9550|1075|1225|4547|8980|1571|1755|1316|56|1975|7657|7963|1088|1343|4530|1193|2819|1529|1959|1219|19|1574|5120|8889|7961|639|2737
GLORY,2013,HONOR 3X,42|4513|1619|4932|57|1630|5281|1585|1573|1124|1970|9055|1560|1967|1921|4500|5095|4924|1905|4747|30|1945|1342|1144|8556|1270|1544|9380|5283|1943|1908|290|1216|1572|1232|3050|2376|1554|532|5352|14|614|1579|5282|1344|10|7628|2375|1949|1075|1225|1032|4547|1571|681|1755|56|7963|1088|1343|4530|1193|5139|1529|1918|789|1219|19|1574|4965|2737
GLORY,2014,GLORY PLAY 4X,9674|8338|42|4513|7109|1269|1619|1873|4932|307|87|57|8500|3666|1630|5281|2740|1573|7119|1124|9055|1560|1967|4500|1857|3568|1905|4747|2330|30|1342|1144|13899|8556|1270|1544|9380|8111|5182|7914|5283|3501|67|1908|1557|1216|2187|1572|1232|7116|194|3050|1904|2376|1554|4220|5352|2347|1579|5282|1344|1508|7628|2375|3984|2254|1884|3491|1075|1225|4547|13921|1571|1316|13894|56|1975|7963|1088|1343|4280|4530|1193|5139|3566|1589|1529|1890|2295|1959|1219|1574|4965|2737
GLORY,2014,HOL-U10/UNICOM 3G),8749|804|42|4513|7109|3522|4932|57|2993|7215|1630|234|5281|7119|1124|9055|1560|1967|4500|10827|537|1905|4747|2330|30|1342|1144|13899|8556|1270|1544|9433|7914|5283|820|1908|5241|1216|2187|1572|1232|7116|1040|2376|1554|5176|532|868|8166|5352|14|614|1579|5282|5535|7237|1344|790|10|7628|2375|4922|3984|9270|3491|1075|1225|4547|8980|13921|1571|1755|13894|56|1900|7657|7963|1088|1343|4530|1193|9942|1589|1529|2295|1219|19|1574|5120|8889|7961|639|2737
GLORY,2014,HONOR 3C,8749|42|4513|4932|57|7215|1630|5281|7119|1124|9055|1560|1967|4500|10827|1905|4747|30|1962|1342|1144|8556|1270|1544|9433|7914|5283|1908|1216|2187|1572|1232|2376|1554|8166|5352|1579|5282|7237|1344|7628|2375|4922|9270|1075|1225|4547|8980|1571|56|1975|7657|7963|1088|1343|4530|1193|1529|1959|1219|19|1574|5120|8889|7961|2737
GLORY,2014,HONOR 3C PLAY VERSION,8749|42|4513|7109|3522|4932|57|2993|7215|1630|54|234|5281|7119|1124|9055|1560|1967|4500|10827|537|1905|4747|2330|30|1342|1144|13899|8556|1270|1544|9433|5182|7914|5283|820|1908|1216|2187|1572|1232|7116|1040|2376|1554|532|868|8166|5352|614|1579|5282|5535|7237|1344|790|7628|2375|4922|3984|9270|3491|1075|1225|4547|8980|55|13921|1571|1755|13894|56|1900|7657|7963|1088|1343|4530|1193|9942|1589|1529|2295|1219|19|1574|5120|8889|7961|639|2737
GLORY,2014,HONOR 3X PRO,935|804|42|4513|7109|1619|4932|57|29|1630|54|5281|1585|1573|7119|1124|1970|9055|13235|1560|1967|9130|1921|4500|4924|1905|4747|2330|5514|30|1945|1342|1144|8556|1270|1544|7914|5283|1943|1908|290|1216|2187|7104|1572|1232|9368|7116|9125|3050|1904|2376|1554|532|868|14|614|1579|5282|1344|798|790|10|8195|7628|2375|1949|1075|1225|1032|4547|55|13921|1571|681|1755|13894|6396|56|7963|1088|1343|4530|1193|5139|1589|1529|1918|789|2295|1219|19|9168|1574|9667|7961|4965|2737|10895
GLORY,2014,HONOR 6,935|804|42|4513|4627|1619|1196|4932|10170|9338|87|57|1630|234|5281|1585|2740|1573|7119|1124|1347|1025|11012|1252|1560|1967|4500|5095|4924|1905|4747|2330|4249|5514|30|13019|1342|1144|1270|1544|1917|4037|1064|884|7914|5283|1908|1297|1216|2187|1572|7145|1232|3021|1904|2376|1554|868|5352|2347|1579|5282|790|2375|8122|2254|1884|11535|1075|1225|4547|1571|9149|618|6396|56|1975|254|13846|1088|1343|4530|1193|5139|7543|1589|1529|917|788|2295|1959|1219|19|1574|8813|3653|7961|4965|2737
GLORY,2014,HONOR 6 PLUS,9595|2302|935|804|42|4513|7284|7109|9120|4627|1624|1619|1196|1873|8160|4932|87|57|4732|3602|1630|1607|234|5281|2740|1597|1573|2233|7119|1124|1347|9055|1025|1252|9130|4500|1857|4924|8406|1905|4747|2330|4036|5514|30|1125|261|1518|1342|1144|8556|1270|5283|1622|8020|1908|1297|1216|2187|1538|1232|3812|3555|9368|7116|8230|1904|8570|2376|1554|874|7970|868|5352|2347|614|13550|2806|5282|1535|8599|790|8671|8195|7628|609|2375|2254|1884|1075|1225|239|4547|13921|1571|7437|3033|13894|6396|56|254|7963|13846|1088|7235|7567|1343|7787|7790|4530|1193|8877|7468|1890|1569|788|2295|1219|19|9168|1574|5120|13630|4315|4724|7961|5025|2737
GLORY,2014,HONOR PLAY 4,42|4513|1269|1619|1873|4932|307|87|57|2993|1630|1607|5281|1585|2740|1597|1573|9805|7119|1124|9055|1560|1967|746|1710|4500|1857|3568|1905|4747|474|2330|4036|5514|30|1518|1342|1144|1712|8556|1270|1544|9433|7914|5283|1908|1216|12972|2187|7104|1572|6747|1538|1232|3555|194|1040|1904|2376|1554|1579|5282|1535|1344|1508|7628|2375|4922|3984|9270|883|1884|1075|1225|1513|4547|13921|1571|1316|13894|6396|56|7963|1088|1343|584|4530|1193|905|3566|1589|1529|781|1569|2295|1219|19|1574|5120|2737
GLORY,2014,HONOR PLAY 4X,73|9674|935|8338|804|42|4513|7109|1269|1619|1873|4932|307|87|57|8500|3666|1630|5281|730|2740|1573|7119|1124|9055|1560|1967|4500|1857|3568|1905|4747|2330|30|1342|1144|13899|8556|1270|1544|9380|8111|558|5182|7914|5283|3501|67|1908|98|1557|1216|2187|1572|1232|7116|194|3050|1904|2376|1554|4220|868|5352|2347|14|1579|5282|1344|798|790|10|1508|7628|2375|3984|2254|1884|3491|1075|1225|1032|4547|13921|1571|618|1316|13894|56|1975|7963|1088|1343|4280|4530|1193|5139|3566|1589|1529|1890|2295|1959|1219|19|1574|631|4965|2737
